"IncidentDate","OccurredFromTime","IncidentNum","Offense","NIBRS","NIBRSCategory","SRS_UCR","CrimeAgainst","FelMisdCit","IncidentTopSRS_UCR","IncidentLocation","IntersectionOtherLoc","District","Neighborhood","NbhdNum","Latitude","Longitude","IncidentSupplemented","LastSuppDate","VictimNum","FirearmUsed","IncidentNature"
"2/10/2021 12:00:00 AM","21:25:00","21006100    ","ASSAULT 1ST DEGREE OR ATTEMPT","13A","Aggravated Assault","04","Person","F","04","I 64 EASTBOUND","CLAYTON AVE","2","Hi Pointe","44","38.631635","-90.3028","Yes","3/5/2024 5:42:53 PM","380643","Yes","Aggravated Assault - Shooting - Criminal"
"2/10/2021 12:00:00 AM","21:25:00","21006100    ","ASSAULT 1ST DEGREE OR ATTEMPT","13A","Aggravated Assault","04","Person","F","04","I 64 EASTBOUND","CLAYTON AVE","2","Hi Pointe","44","38.631635","-90.3028","Yes","3/5/2024 5:42:53 PM","380644","Yes","Aggravated Assault - Shooting - Criminal"
"2/10/2021 12:00:00 AM","21:25:00","21006100    ","ASSAULT 1ST DEGREE OR ATTEMPT","13A","Aggravated Assault","04","Person","F","04","I 64 EASTBOUND","CLAYTON AVE","2","Hi Pointe","44","38.631635","-90.3028","Yes","3/5/2024 5:42:53 PM","380645","Yes","Aggravated Assault - Shooting - Criminal"
"2/10/2021 12:00:00 AM","21:25:00","21006100    ","PROPERTY DAMAGE 1ST DEGREE","290","Destruction/Damage/Vandalism of Property","","Property","F","04","I 64 EASTBOUND","CLAYTON AVE","2","Hi Pointe","44","38.631635","-90.3028","Yes","3/5/2024 5:42:53 PM","","No","Aggravated Assault - Shooting - Criminal"
"2/19/2021 12:00:00 AM","18:40:00","21007233    ","ASSAULT 1ST DEGREE OR ATTEMPT - SERIOUS PHYSICAL INJURY OR SPECIAL VICTIM","13A","Aggravated Assault","04","Person","F","04","3860 FOLSOM AVE","","2","Tiffany","29","38.620108","-90.244131","Yes","3/5/2024 5:44:11 PM","380646","Yes","Aggravated Assault - Shooting - Criminal"
"2/19/2021 12:00:00 AM","18:40:00","21007233    ","PROPERTY DAMAGE - 2ND DEGREE","290","Destruction/Damage/Vandalism of Property","","Property","M","04","3860 FOLSOM AVE","","2","Tiffany","29","38.620108","-90.244131","Yes","3/5/2024 5:44:11 PM","","No","Aggravated Assault - Shooting - Criminal"
"2/26/2021 12:00:00 AM","12:30:00","21008260    ","ASSAULT - 3RD DEGREE","13B","Simple Assault","","Person","F","","3653 PAGE AVENUE","","4","Covenant Blu Grand Center","77","38.647108","-90.228197","Yes","3/6/2024 2:33:09 PM","380916","No","Simple Assault - Criminal"
"3/3/2021 12:00:00 AM","23:20:00","21009085    ","ASSAULT 1ST DEGREE OR ATTEMPT","13A","Aggravated Assault","04","Person","F","04","5234 SOUTH 37TH","","1","Dutchtown","16","38.571696","-90.254526","Yes","3/5/2024 6:47:23 PM","380667","Yes","Aggravated Assault - Shooting - Criminal"
"3/6/2021 12:00:00 AM","00:55:00","21009343    ","ASSAULT 1ST DEGREE OR ATTEMPT","13A","Aggravated Assault","04","Person","F","04","4352 SCHIRMER ST","","1","Boulevard Heights","4","38.561948","-90.284188","Yes","3/5/2024 5:46:36 PM","380648","Yes","Aggravated Assault - Shooting - Criminal"
"3/6/2021 12:00:00 AM","04:36:00","21009352    ","ASSAULT 1ST DEGREE OR ATTEMPT","13A","Aggravated Assault","04","Person","F","04","SALISBURY ST","N 19TH ST","4","Hyde Park","65","38.662683","-90.194829","Yes","3/5/2024 5:52:09 PM","380651","Yes","Aggravated Assault - Shooting - Criminal"
"3/6/2021 12:00:00 AM","04:36:00","21009352    ","ASSAULT 1ST DEGREE OR ATTEMPT","13A","Aggravated Assault","04","Person","F","04","SALISBURY ST","N 19TH ST","4","Hyde Park","65","38.662683","-90.194829","Yes","3/5/2024 5:52:09 PM","380652","Yes","Aggravated Assault - Shooting - Criminal"
"3/6/2021 12:00:00 AM","04:36:00","21009352    ","ASSAULT 1ST DEGREE OR ATTEMPT","13A","Aggravated Assault","04","Person","F","04","SALISBURY ST","N 19TH ST","4","Hyde Park","65","38.662683","-90.194829","Yes","3/5/2024 5:52:09 PM","380653","Yes","Aggravated Assault - Shooting - Criminal"
"3/6/2021 12:00:00 AM","04:36:00","21009352    ","UNLAWFUL USE OF WEAPON - SUBSECTION 9 - SHOOT AT/FROM MOTOR VEHICLE, AT PERSON, MOTOR VEHICLE OR BUILDING","13A","Aggravated Assault","04","Person","F","04","SALISBURY ST","N 19TH ST","4","Hyde Park","65","38.662683","-90.194829","Yes","3/5/2024 5:52:09 PM","380651","Yes","Aggravated Assault - Shooting - Criminal"
"3/6/2021 12:00:00 AM","04:36:00","21009352    ","UNLAWFUL USE OF WEAPON - SUBSECTION 9 - SHOOT AT/FROM MOTOR VEHICLE, AT PERSON, MOTOR VEHICLE OR BUILDING","13A","Aggravated Assault","04","Person","F","04","SALISBURY ST","N 19TH ST","4","Hyde Park","65","38.662683","-90.194829","Yes","3/5/2024 5:52:09 PM","380652","Yes","Aggravated Assault - Shooting - Criminal"
"3/6/2021 12:00:00 AM","04:36:00","21009352    ","UNLAWFUL USE OF WEAPON - SUBSECTION 9 - SHOOT AT/FROM MOTOR VEHICLE, AT PERSON, MOTOR VEHICLE OR BUILDING","13A","Aggravated Assault","04","Person","F","04","SALISBURY ST","N 19TH ST","4","Hyde Park","65","38.662683","-90.194829","Yes","3/5/2024 5:52:09 PM","380653","Yes","Aggravated Assault - Shooting - Criminal"
"3/6/2021 12:00:00 AM","04:45:00","21009356    ","ASSAULT 1ST DEGREE OR ATTEMPT","13A","Aggravated Assault","04","Person","F","04","W NATURAL BRIDGE AVE","FAIR AVE","6","The Greater Ville","56","38.666471","-90.2289","Yes","3/6/2024 7:37:25 PM","380989","Yes","Aggravated Assault - Shooting - Criminal"
"3/7/2021 12:00:00 AM","11:51:00","21009503    ","POSSESSION OF A DEFACED FIREARM","520","Weapons Law Violations","","Society","M","","N COMPTON AVE","DR MARTIN LUTHER KING DR","4","JeffVanderLou","59","38.643864","-90.22392","Yes","3/29/2024 12:05:25 PM","","Yes","Weapon Law Violation - Criminal"
"3/8/2021 12:00:00 AM","02:20:00","21009585    ","DOMESTIC ASSAULT 1ST DEGREE - SERIOUS PHYSICAL INJURY","13A","Aggravated Assault","04","Person","F","04","3442 INDIANA AVE","","3","Marine Villa","18","38.591681","-90.224241","Yes","3/5/2024 5:50:05 PM","380650","Yes","Aggravated Assault - Shooting - Criminal"
"3/8/2021 12:00:00 AM","17:21:00","21009716    ","MURDER 1ST DEGREE","09A","Murder and Nonnegligent Manslaughter","01","Person","F","01","1142 HODIAMONT","","5","West End","48","38.666094","-90.291494","Yes","3/11/2024 2:29:56 PM","382491","Yes","Homicide - Criminal"
"3/9/2021 12:00:00 AM","18:50:00","21009892    ","MISCELLANEOUS WEAPON VIOLATION","520","Weapons Law Violations","","Society","","","5700 COTE BRILLIANTE AVE","","5","Wells Goodfellow","50","38.672466","-90.276538","Yes","3/19/2024 12:05:57 PM","","Yes","Weapon Law Violation - Criminal"
"3/9/2021 12:00:00 AM","22:35:00","21009913    ","ASSAULT 1ST DEGREE OR ATTEMPT","13A","Aggravated Assault","04","Person","F","04","4200 SOUTH BROADWAY","","5","Mount Pleasant","17","38.579059","-90.229944","Yes","3/5/2024 7:04:15 PM","380673","Yes","Aggravated Assault - Shooting - Criminal"
"3/9/2021 12:00:00 AM","22:35:00","21009913    ","ASSAULT 1ST DEGREE OR ATTEMPT","13A","Aggravated Assault","04","Person","F","04","4200 SOUTH BROADWAY","","5","Mount Pleasant","17","38.579059","-90.229944","Yes","3/5/2024 7:04:15 PM","380674","Yes","Aggravated Assault - Shooting - Criminal"
"3/9/2021 12:00:00 AM","22:35:00","21009913    ","ASSAULT 1ST DEGREE OR ATTEMPT","13A","Aggravated Assault","04","Person","F","04","4200 SOUTH BROADWAY","","5","Mount Pleasant","17","38.579059","-90.229944","Yes","3/5/2024 7:04:15 PM","380676","Yes","Aggravated Assault - Shooting - Criminal"
"3/9/2021 12:00:00 AM","22:35:00","21009913    ","ASSAULT 1ST DEGREE OR ATTEMPT","13A","Aggravated Assault","04","Person","F","04","4200 SOUTH BROADWAY","","5","Mount Pleasant","17","38.579059","-90.229944","Yes","3/5/2024 7:04:15 PM","380677","Yes","Aggravated Assault - Shooting - Criminal"
"3/9/2021 12:00:00 AM","22:35:00","21009913    ","DOMESTIC ASSAULT 1ST DEGREE - SERIOUS PHYSICAL INJURY","13A","Aggravated Assault","04","Person","F","04","4200 SOUTH BROADWAY","","5","Mount Pleasant","17","38.579059","-90.229944","Yes","3/5/2024 7:04:15 PM","380673","Yes","Aggravated Assault - Shooting - Criminal"
"3/9/2021 12:00:00 AM","22:35:00","21009913    ","DOMESTIC ASSAULT 1ST DEGREE - SERIOUS PHYSICAL INJURY","13A","Aggravated Assault","04","Person","F","04","4200 SOUTH BROADWAY","","5","Mount Pleasant","17","38.579059","-90.229944","Yes","3/5/2024 7:04:15 PM","380675","Yes","Aggravated Assault - Shooting - Criminal"
"3/10/2021 12:00:00 AM","12:40:00","21009982    ","ASSAULT 1ST DEGREE OR ATTEMPT","13A","Aggravated Assault","04","Person","F","04","CLARA","ROOSEVELT","5","Wells Goodfellow","50","38.668919","-90.276799","Yes","3/5/2024 7:06:25 PM","380678","Yes","Aggravated Assault - Shooting - Criminal"
"3/10/2021 12:00:00 AM","12:40:00","21009982    ","POSSESSION OF CONTROLLED SUBSTANCE EXCEPT 35 GRAMS OR LESS OF MARIJUANA/SYNTHETIC CANNABINOID","35A","Drug/Narcotic Violations","","Society","F","04","CLARA","ROOSEVELT","5","Wells Goodfellow","50","38.668919","-90.276799","Yes","3/5/2024 7:06:25 PM","","No","Aggravated Assault - Shooting - Criminal"
"3/10/2021 12:00:00 AM","12:40:00","21009982    ","ARMED CRIMINAL ACTION","90Z","All Other Offenses","","Unspecified","F","04","CLARA","ROOSEVELT","5","Wells Goodfellow","50","38.668919","-90.276799","Yes","3/5/2024 7:06:25 PM","","No","Aggravated Assault - Shooting - Criminal"
"3/15/2021 12:00:00 AM","00:39:00","21010554    ","ASSAULT 1ST DEGREE OR ATTEMPT","13A","Aggravated Assault","04","Person","F","04","1508 COCHRAN PLACE","","4","Downtown","35","38.640582","-90.197751","Yes","3/5/2024 5:48:27 PM","380649","Yes","Aggravated Assault - Other Weapon - Criminal"
"3/16/2021 12:00:00 AM","17:30:00","21010807    ","MURDER 1ST DEGREE","09A","Murder and Nonnegligent Manslaughter","01","Person","F","01","1109 MONTGOMERY ST","","4","Old North St Louis","63","38.651606","-90.19427","Yes","3/5/2024 5:55:05 PM","380654","Yes","Homicide - Criminal"
"3/16/2021 12:00:00 AM","17:30:00","21010807    ","MURDER 1ST DEGREE","09A","Murder and Nonnegligent Manslaughter","01","Person","F","01","1109 MONTGOMERY ST","","4","Old North St Louis","63","38.651606","-90.19427","Yes","3/5/2024 5:55:05 PM","380655","Yes","Homicide - Criminal"
"3/16/2021 12:00:00 AM","17:30:00","21010807    ","ASSAULT 1ST DEGREE OR ATTEMPT","13A","Aggravated Assault","04","Person","F","01","1109 MONTGOMERY ST","","4","Old North St Louis","63","38.651606","-90.19427","Yes","3/5/2024 5:55:05 PM","380656","Yes","Homicide - Criminal"
"3/17/2021 12:00:00 AM","16:42:00","21010938    ","ASSAULT 1ST DEGREE OR ATTEMPT","13A","Aggravated Assault","04","Person","F","04","4130 NATURAL BRIDGE AVE","","6","The Greater Ville","56","38.665709","-90.22786","Yes","3/25/2024 10:30:00 AM","386634","Yes","Aggravated Assault - Shooting - Criminal"
"3/18/2021 12:00:00 AM","00:00:00","21010970    ","ASSAULT 1ST DEGREE OR ATTEMPT","13A","Aggravated Assault","04","Person","F","04","W FLORISSANT AVE","GOODFELLOW BLVD","6","Walnut Park West","76","38.713017","-90.25498","Yes","3/25/2024 10:31:26 AM","386635","Yes","Aggravated Assault - Shooting - Criminal"
"3/18/2021 12:00:00 AM","00:00:00","21010970    ","ASSAULT 1ST DEGREE OR ATTEMPT","13A","Aggravated Assault","04","Person","F","04","W FLORISSANT AVE","GOODFELLOW BLVD","6","Walnut Park West","76","38.713017","-90.25498","Yes","3/25/2024 10:31:26 AM","386636","Yes","Aggravated Assault - Shooting - Criminal"
"3/18/2021 12:00:00 AM","00:00:00","21010970    ","ASSAULT 1ST DEGREE OR ATTEMPT","13A","Aggravated Assault","04","Person","F","04","W FLORISSANT AVE","GOODFELLOW BLVD","6","Walnut Park West","76","38.713017","-90.25498","Yes","3/25/2024 10:31:26 AM","386637","Yes","Aggravated Assault - Shooting - Criminal"
"3/18/2021 12:00:00 AM","00:00:00","21010970    ","ASSAULT 1ST DEGREE OR ATTEMPT","13A","Aggravated Assault","04","Person","F","04","W FLORISSANT AVE","GOODFELLOW BLVD","6","Walnut Park West","76","38.713017","-90.25498","Yes","3/25/2024 10:31:26 AM","386638","Yes","Aggravated Assault - Shooting - Criminal"
"3/18/2021 12:00:00 AM","00:00:00","21010970    ","PROPERTY DAMAGE 1ST DEGREE","290","Destruction/Damage/Vandalism of Property","","Property","F","04","W FLORISSANT AVE","GOODFELLOW BLVD","6","Walnut Park West","76","38.713017","-90.25498","Yes","3/25/2024 10:31:26 AM","","No","Aggravated Assault - Shooting - Criminal"
"3/18/2021 12:00:00 AM","23:06:00","21011094    ","ROBBERY - 1ST DEGREE","120","Robbery","03","Property","F","03","3400","GOODFELLOW BLVD","5","Wells Goodfellow","50","38.654358","-90.219768","Yes","3/6/2024 6:56:28 PM","","Yes","Aggravated Assault - Shooting - Criminal"
"3/18/2021 12:00:00 AM","23:06:00","21011094    ","ASSAULT 1ST DEGREE OR ATTEMPT","13A","Aggravated Assault","04","Person","F","03","3400","GOODFELLOW BLVD","5","Wells Goodfellow","50","38.654358","-90.219768","Yes","3/6/2024 6:56:28 PM","380979","Yes","Aggravated Assault - Shooting - Criminal"
"3/18/2021 12:00:00 AM","02:50:00","21011101    ","ASSAULT 1ST DEGREE OR ATTEMPT","13A","Aggravated Assault","04","Person","F","04","3509 HARPER STREET","","4","Fairground Park","83","38.661849","-90.215427","Yes","3/5/2024 6:18:32 PM","380660","Yes","Aggravated Assault - Shooting - Criminal"
"3/19/2021 12:00:00 AM","14:32:00","21011179    ","ASSAULT 1ST DEGREE OR ATTEMPT - SERIOUS PHYSICAL INJURY OR SPECIAL VICTIM","13A","Aggravated Assault","04","Person","F","04","5130 NORTHLAND AVE","","5","Kingsway West","52","38.670117","-90.260644","Yes","3/6/2024 6:58:55 PM","380981","Yes","Aggravated Assault - Shooting - Criminal"
"3/19/2021 12:00:00 AM","14:32:00","21011179    ","ASSAULT- 4TH DEGREE - PURSUANT TO SUBDIVISION (1), (5)","13A","Aggravated Assault","04","Person","M","04","5130 NORTHLAND AVE","","5","Kingsway West","52","38.670117","-90.260644","Yes","3/6/2024 6:58:55 PM","380980","No","Aggravated Assault - Shooting - Criminal"
"3/20/2021 12:00:00 AM","23:40:00","21011367    ","MURDER 1ST DEGREE","09A","Murder and Nonnegligent Manslaughter","01","Person","F","01","1413 SEMPLE AVE","","5","Hamilton Heights","78","38.665452","-90.273289","Yes","3/6/2024 7:01:35 PM","380982","Yes","Homicide - Criminal"
"3/21/2021 12:00:00 AM","00:40:00","21011368    ","ASSAULT 1ST DEGREE OR ATTEMPT - SERIOUS PHYSICAL INJURY OR SPECIAL VICTIM","13A","Aggravated Assault","04","Person","F","04","5728 W FLORISSANT AVE","","6","Walnut Park East","72","38.702783","-90.24663","Yes","3/25/2024 10:32:51 AM","386639","Yes","Aggravated Assault - Shooting - Criminal"
"3/21/2021 12:00:00 AM","16:15:00","21011439    ","ASSAULT 1ST DEGREE OR ATTEMPT - SERIOUS PHYSICAL INJURY OR SPECIAL VICTIM","13A","Aggravated Assault","04","Person","F","04","3851 PENNSYLVANIA","","3","Carr Square","61","38.586219","-90.23515","Yes","3/5/2024 6:20:23 PM","380662","Yes","Aggravated Assault - Shooting - Criminal"
"3/21/2021 12:00:00 AM","09:00:00","21011480    ","ASSAULT 1ST DEGREE OR ATTEMPT - SERIOUS PHYSICAL INJURY OR SPECIAL VICTIM","13A","Aggravated Assault","04","Person","F","04","5000 GOODFELLOW","GOODFELLOW BLVD","6","Walnut Park West","76","38.701622","-90.26287","Yes","3/6/2024 7:03:07 PM","380983","Yes","Aggravated Assault - Shooting - Criminal"
"3/24/2021 12:00:00 AM","17:16:00","21011899    ","ASSAULT 1ST DEGREE OR ATTEMPT - SERIOUS PHYSICAL INJURY OR SPECIAL VICTIM","13A","Aggravated Assault","04","Person","F","04","N. 13TH ST/CHESTNUT ST","","4","Downtown West","36","38.627455","-90.194285","Yes","3/5/2024 6:21:47 PM","380663","Yes","Aggravated Assault - Shooting - Criminal"
"3/24/2021 12:00:00 AM","17:16:00","21011899    ","POSSESSION OF CONTROLLED SUBSTANCE EXCEPT 35 GRAMS OR LESS OF MARIJUANA/SYNTHETIC CANNABINOID","35A","Drug/Narcotic Violations","","Society","F","04","N. 13TH ST/CHESTNUT ST","","4","Downtown West","36","38.627455","-90.194285","Yes","3/5/2024 6:21:47 PM","","No","Aggravated Assault - Shooting - Criminal"
"3/24/2021 12:00:00 AM","17:16:00","21011899    ","UNLAWFUL POSSESSION OF A FIREARM - DANGEROUS FELON","520","Weapons Law Violations","","Society","F","04","N. 13TH ST/CHESTNUT ST","","4","Downtown West","36","38.627455","-90.194285","Yes","3/5/2024 6:21:47 PM","","Yes","Aggravated Assault - Shooting - Criminal"
"3/24/2021 12:00:00 AM","17:16:00","21011899    ","UNLAWFUL USE OF WEAPON - SUBSECTION 11 - POSSESS WEAPON AND A FELONY CONTROLLED SUBSTANCE","520","Weapons Law Violations","","Society","F","04","N. 13TH ST/CHESTNUT ST","","4","Downtown West","36","38.627455","-90.194285","Yes","3/5/2024 6:21:47 PM","","Yes","Aggravated Assault - Shooting - Criminal"
"3/24/2021 12:00:00 AM","17:16:00","21011899    ","TRESPASS","90J","Trespass of Real Property","","Society","C","04","N. 13TH ST/CHESTNUT ST","","4","Downtown West","36","38.627455","-90.194285","Yes","3/5/2024 6:21:47 PM","","No","Aggravated Assault - Shooting - Criminal"
"3/24/2021 12:00:00 AM","17:16:00","21011899    ","ARMED CRIMINAL ACTION","90Z","All Other Offenses","","Unspecified","F","04","N. 13TH ST/CHESTNUT ST","","4","Downtown West","36","38.627455","-90.194285","Yes","3/5/2024 6:21:47 PM","","No","Aggravated Assault - Shooting - Criminal"
"3/28/2021 12:00:00 AM","16:30:00","21012473    ","ASSAULT 1ST DEGREE OR ATTEMPT - SERIOUS PHYSICAL INJURY OR SPECIAL VICTIM","13A","Aggravated Assault","04","Person","F","04","3951 PAGE BLVD","","5","Vandeventer","58","38.649497","-90.235349","Yes","3/6/2024 7:04:42 PM","380984","Yes","Aggravated Assault - Shooting - Criminal"
"3/29/2021 12:00:00 AM","02:45:00","21012523    ","ASSAULT 1ST DEGREE OR ATTEMPT - SERIOUS PHYSICAL INJURY OR SPECIAL VICTIM","13A","Aggravated Assault","04","Person","F","04","5213 GILMORE AVE","","6","Walnut Park East","72","38.700767","-90.253585","Yes","3/25/2024 10:34:31 AM","386642","Yes","Aggravated Assault - Shooting - Criminal"
"3/29/2021 12:00:00 AM","02:45:00","21012523    ","ASSAULT 1ST DEGREE OR ATTEMPT - SERIOUS PHYSICAL INJURY OR SPECIAL VICTIM","13A","Aggravated Assault","04","Person","F","04","5213 GILMORE AVE","","6","Walnut Park East","72","38.700767","-90.253585","Yes","3/25/2024 10:34:31 AM","386643","Yes","Aggravated Assault - Shooting - Criminal"
"3/29/2021 12:00:00 AM","02:45:00","21012523    ","ASSAULT 1ST DEGREE OR ATTEMPT - SERIOUS PHYSICAL INJURY OR SPECIAL VICTIM","13A","Aggravated Assault","04","Person","F","04","5213 GILMORE AVE","","6","Walnut Park East","72","38.700767","-90.253585","Yes","3/25/2024 10:34:31 AM","386644","Yes","Aggravated Assault - Shooting - Criminal"
"3/29/2021 12:00:00 AM","02:45:00","21012523    ","ASSAULT 1ST DEGREE OR ATTEMPT - SERIOUS PHYSICAL INJURY OR SPECIAL VICTIM","13A","Aggravated Assault","04","Person","F","04","5213 GILMORE AVE","","6","Walnut Park East","72","38.700767","-90.253585","Yes","3/25/2024 10:34:31 AM","386645","Yes","Aggravated Assault - Shooting - Criminal"
"3/29/2021 12:00:00 AM","02:45:00","21012523    ","PROPERTY DAMAGE 1ST DEGREE","290","Destruction/Damage/Vandalism of Property","","Property","F","04","5213 GILMORE AVE","","6","Walnut Park East","72","38.700767","-90.253585","Yes","3/25/2024 10:34:31 AM","","No","Aggravated Assault - Shooting - Criminal"
"3/29/2021 12:00:00 AM","17:20:00","21012643    ","MURDER 1ST DEGREE","09A","Murder and Nonnegligent Manslaughter","01","Person","F","01","5904 DRESSELL AVE","","6","Mark Twain / I 70 Industrial","70","38.689068","-90.27145","Yes","3/25/2024 10:37:01 AM","386647","Yes","Homicide - Criminal"
"3/29/2021 12:00:00 AM","17:20:00","21012643    ","ASSAULT 1ST DEGREE OR ATTEMPT","13A","Aggravated Assault","04","Person","F","01","5904 DRESSELL AVE","","6","Mark Twain / I 70 Industrial","70","38.689068","-90.27145","Yes","3/25/2024 10:37:01 AM","386648","Yes","Homicide - Criminal"
"3/29/2021 12:00:00 AM","17:20:00","21012643    ","ARMED CRIMINAL ACTION","90Z","All Other Offenses","","Unspecified","F","01","5904 DRESSELL AVE","","6","Mark Twain / I 70 Industrial","70","38.689068","-90.27145","Yes","3/25/2024 10:37:01 AM","","No","Homicide - Criminal"
"3/29/2021 12:00:00 AM","21:21:00","21012667    ","ASSAULT 1ST DEGREE OR ATTEMPT","13A","Aggravated Assault","04","Person","F","04","1342 MONTCLAIR AVE","","5","Hamilton Heights","78","38.665362","-90.27755","Yes","3/6/2024 7:34:33 PM","380987","Yes","Aggravated Assault - Shooting - Criminal"
"3/30/2021 12:00:00 AM","21:20:00","21012834    ","ASSAULT 1ST DEGREE OR ATTEMPT - SERIOUS PHYSICAL INJURY OR SPECIAL VICTIM","13A","Aggravated Assault","04","Person","F","04","5590 WEST FLORISSANT AVENUE","","6","Walnut Park East","72","38.700461","-90.244417","Yes","3/25/2024 10:38:08 AM","386652","Yes","Aggravated Assault - Shooting - Criminal"
"3/30/2021 12:00:00 AM","21:20:00","21012834    ","ASSAULT 1ST DEGREE OR ATTEMPT - SERIOUS PHYSICAL INJURY OR SPECIAL VICTIM","13A","Aggravated Assault","04","Person","F","04","5590 WEST FLORISSANT AVENUE","","6","Walnut Park East","72","38.700461","-90.244417","Yes","3/25/2024 10:38:08 AM","386653","Yes","Aggravated Assault - Shooting - Criminal"
"3/30/2021 12:00:00 AM","21:20:00","21012834    ","PROPERTY DAMAGE 1ST DEGREE","290","Destruction/Damage/Vandalism of Property","","Property","F","04","5590 WEST FLORISSANT AVENUE","","6","Walnut Park East","72","38.700461","-90.244417","Yes","3/25/2024 10:38:08 AM","","No","Aggravated Assault - Shooting - Criminal"
"4/14/2021 12:00:00 AM","11:45:00","21015091    ","ROBBERY - 1ST DEGREE","120","Robbery","03","Property","F","03","5257 ALCOTT AVE","","6","Walnut Park East","72","38.695299","-90.247","Yes","3/15/2024 6:05:07 PM","","Yes","Robbery - Criminal"
"4/18/2021 12:00:00 AM","03:30:00","21015669    ","ASSAULT 1ST DEGREE OR ATTEMPT","13A","Aggravated Assault","04","Person","F","04","3335 N EUCLID AVE","","6","Kingsway East","55","38.673486","-90.25065","Yes","3/11/2024 1:08:40 PM","382458","Yes","Aggravated Assault - Shooting - Criminal"
"4/20/2021 12:00:00 AM","20:45:00","21016089    ","ASSAULT 1ST DEGREE OR ATTEMPT","13A","Aggravated Assault","04","Person","F","04","I 70 EASTBOUND","GOODFELLOW BLVD.","6","Mark Twain / I 70 Industrial","70","38.688367","-90.2513","Yes","3/11/2024 1:10:03 PM","382459","Yes","Global Nature Code - Criminal"
"4/28/2021 12:00:00 AM","20:30:00","21017359    ","ASSAULT 1ST DEGREE OR ATTEMPT","13A","Aggravated Assault","04","Person","F","04","4609 LABADIE AVE","","6","The Greater Ville","56","38.667574","-90.244981","Yes","3/11/2024 1:10:53 PM","382461","Yes","Aggravated Assault - Shooting - Criminal"
